bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,image_url
6971,Emma Lazarus,Esther Schor,3.88,805242163,9.78E+12,eng,368,30,7,9/5/2006,Schocken,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438746374l/6971._SY475_.jpg
6974,Strange Attractions,Emma Holly,3.68,425205037,9.78E+12,en-US,312,1221,66,11/1/2005,Berkley Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388347813l/6974.jpg
6976,The Mermaid Chair,Sue Monk Kidd,3.13,143036696,9.78E+12,eng,368,68363,5816,3/7/2006,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533194482l/6976.jpg
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,61144908,9.78E+12,en-US,253,572,70,12/26/1996,HarperOne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442862566l/6980._SY475_.jpg
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.13,61144894,9.78E+12,eng,240,2366,231,10/11/2016,HarperOne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442803623l/6981._SX318_.jpg
6984,With Open Hands,Henri J.M. Nouwen/Sue Monk Kidd,4.3,1594710643,9.78E+12,en-US,125,782,76,4/1/2006,Ave Maria Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388320692l/6984.jpg
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.86,393062686,9.78E+12,eng,320,1033,171,12/17/2006,W. W. Norton  Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388631200l/6987.jpg
6988,Yeah  I Said It,Wanda Sykes,3.71,743482719,9.78E+12,en-US,247,458,66,9/13/2005,Atria Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344389967l/6988.jpg
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,552152188,9.78E+12,eng,368,153,14,7/1/2002,Corgi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347686197l/6992.jpg
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,312148232,9.78E+12,eng,352,169,29,9/15/1996,St. Martin's Griffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386919453l/6994.jpg
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.88,7177844,9.78E+12,eng,512,25,2,5/1/2006,Fourth Estate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165605387l/7003._SX318_.jpg
7006,Hamlet,William Shakespeare,4.02,1411400429,9.78E+12,eng,352,9,2,7/3/2003,SparkNotes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424723737l/7006.jpg
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes/Michael McMahon,3.89,764587250,9.78E+12,eng,192,38,3,4/29/2001,Cliffs Notes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360056512l/7007.jpg
7009,A Midsummer Night's Dream,William Shakespeare,3.94,451526961,9.78E+12,eng,162,2167,101,5/1/1998,Signet Book,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313068106l/7009.jpg
7010,A Midsummer Night's Dream,William Shakespeare/Amanda Root/Arkangel Cast/Roy Hudd/David Harewood,3.94,1932219242,9.78E+12,eng,3,62,6,5/3/2005,AudioGO,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328690569l/7010.jpg
7011,A Midsummer Night's Dream,William Shakespeare/Roma Gill/B. Litt,3.94,198321503,9.78E+12,eng,102,126,7,7/28/2005,Oxford University Press  USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388700419l/7011.jpg
7015,A Midsummer Night's Dream,William Shakespeare/Roma Gill,3.94,198320213,9.78E+12,eng,99,14,3,8/15/2002,Oxford University Press  USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165605420l/7015._SX318_.jpg
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky/Richard Cowdrey,4.08,439405629,9.78E+12,eng,224,9175,157,11/1/2004,Scholastic Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328868349l/7023.jpg
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.1,439405602,9.78E+12,eng,203,9256,196,5/1/2004,Scholastic  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179700l/7027.jpg
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,140007570X,9.78E+12,eng,256,1070,73,3/14/2006,Anchor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181296l/7034.jpg
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1400031362,9.78E+12,eng,227,33028,1493,11/12/2002,Random House Anchor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379303019l/7035.jpg
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith/Lisette Lecat,4.08,1419311743,9.78E+12,eng,10,133,23,3/2/2005,Recorded Books  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386743862l/7037.jpg
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,375422188,9.78E+12,eng,198,480,28,4/20/2004,Pantheon Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388281564l/7041.jpg
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,394735307,9.78E+12,en-US,1090,317,55,7/12/1978,Alfred A. Knopf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362685394l/7045.jpg
7048,The Tale of Genji,Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,4.05,1595820639,9.78E+12,eng,81,475,37,8/8/2006,Dark Horse Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403199662l/7048.jpg
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu/Masayuki Miyata/Jakuchō Seitouchi/Donald Keene/H. Mack Horton/Ayako Watanabe/Michiko Hiraoka,3.74,4770027729,9.78E+12,eng,238,46,5,10/26/2001,Kodansha America,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348730171l/7050.jpg
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,375422722,9.78E+12,eng,227,386,37,4/18/2006,Pantheon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442139368l/7052._SY475_.jpg
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,375422714,9.78E+12,eng,233,22026,912,4/19/2005,Pantheon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422951731l/7053.jpg
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,3485009024,9.78E+12,ger,238,11,3,2/1/2002,Nymphenburger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165605679l/7054.jpg
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,3485009601,9.78E+12,ger,240,2,2,2/1/2003,Nymphenburger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165605680l/7055.jpg
7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),Alexander McCall Smith,4.07,375422730,9.78E+12,eng,213,20290,974,4/17/2007,Pantheon Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439612347l/7058._SY475_.jpg
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,1400034779,9.78E+12,eng,235,208669,9489,2/6/2003,Anchor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654l/7061._SY475_.jpg
7062,Paris to the Moon,Adam Gopnik,3.76,375758232,9.78E+12,eng,368,12356,941,9/11/2001,Random House Trade Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388345313l/7062.jpg
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,3.91,1557130663,9.78E+12,eng,397,8,1,12/1/1995,Sun and Moon Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7071,My Movie Business: A Memoir,John Irving,3.34,345441303,9.78E+12,eng,222,1113,60,10/10/2000,Ballantine Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389039808l/7071.jpg
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.83,517146541,9.78E+12,eng,718,304,8,5/21/1995,Wings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527273432l/7076.jpg
7078,The Headmaster's Papers,Richard A. Hawley/John Irving,3.99,839731949,9.78E+12,eng,240,11,4,9/1/2002,Paul S. Eriksson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347645493l/7078.jpg
7086,Blade Runner,Philip K. Dick,4.08,345323882,9.78E+12,eng,216,49,5,7/12/1987,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268006975l/7086.jpg
7089,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,590997300,9.78E+12,eng,170,3856,119,9/1/1997,Scholastic  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890531l/7089.jpg
7090,The Soul of a New Machine,Tracy Kidder,4.11,316491977,9.78E+12,eng,293,5480,438,6/1/2000,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627012239l/7090._SY475_.jpg
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.17,252062299,9.78E+12,eng,282,273,21,7/1/1991,University of Illinois Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388355391l/7092.jpg
7093,Never Call Retreat,Bruce Catton/E.B. Long,4.33,1842122916,9.78E+12,eng,558,1552,33,12/31/2001,Phoenix Press (UK),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388967763l/7093.jpg
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,618056815,9.78E+12,eng,326,5290,321,5/25/2000,Mariner Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440885254l/7101._SY475_.jpg
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.1,2070766039,9.78E+12,eng,1344,9,1,9/4/2002,Gallimard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165606443l/7102.jpg
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,618056831,9.78E+12,en-US,464,2090,123,5/25/2000,Mariner Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398915355l/7103.jpg
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4,618056823,9.78E+12,en-US,400,2185,137,5/25/2000,Mariner Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440254386l/7104._SY475_.jpg
7113,The King in the Window,Adam Gopnik/Omar Rayyan,3.6,786838949,9.78E+12,en-US,410,805,108,10/15/2006,Miramax Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436316664l/7113.jpg
7118,The Karamazov Brothers,Fyodor Dostoyevsky/Ignat Avsey,4.32,192835092,9.78E+12,eng,1054,235,26,8/20/1998,Oxford University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165606501l/7118.jpg
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Charles Guignon,4.36,872201937,9.78E+12,eng,128,210,14,10/1/1993,Hackett Publishing Company  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405624599l/7119.jpg
7126,The Count of Monte Cristo,Alexandre Dumas/Robin Buss,4.25,140449264,9.78E+12,eng,1276,647271,14249,5/27/2003,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611834134l/7126.jpg
7127,The Count of Monte Cristo,Alexandre Dumas/Brantley Johnson/Margaret Brantley,4.25,743487559,9.78E+12,eng,620,193,26,5/1/2004,Simon  Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348704942l/7127.jpg
7131,The Count of Monte Cristo,Alexandre Dumas/Lorenzo Carcaterra,4.25,037576030X,9.78E+12,eng,1462,9921,586,6/11/2002,Modern Library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197713l/7131.jpg
7135,The Brothers Karamazov,Fyodor Dostoyevsky/Andrew R. MacAndrew/Konstantin Mochulsky,4.32,553212168,9.78E+12,eng,1072,1022,154,4/1/1984,Bantam Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507839976l/7135._SY475_.jpg
7138,Crime and Punishment,Fyodor Dostoyevsky/Leonard Stanton/James D. Hardy Jr./Sidney Monas/Robin Feuer Miller,4.21,451530063,9.78E+12,en-US,560,2041,183,3/7/2006,Signet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181162l/7138.jpg
7139,Crime and Punishment in American History,Lawrence M. Friedman,3.86,465014879,9.78E+12,eng,590,112,4,9/9/1994,Basic Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388178306l/7139.jpg
7140,Crime and Punishment in America,Elliott Currie,3.83,805060162,9.78E+12,eng,240,69,11,10/15/1998,Picador,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389062503l/7140.jpg
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts/Fyodor Dostoyevsky/CliffsNotes,3.72,764586556,9.78E+12,eng,128,30,0,11/7/2000,Cliffs Notes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360057168l/7141.jpg
7142,On Crimes and Punishments,Cesare Beccaria/David Young,3.92,915144999,9.78E+12,eng,129,1,0,11/1/1986,Hackett Publishing Company  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348278552l/7142.jpg
7144,Crime and Punishment,Fyodor Dostoyevsky/David McDuff,4.21,143058142,9.78E+12,eng,671,483122,10265,12/31/2002,Penguin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382846449l/7144.jpg
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky/George Gibian/Jessie Coulson,4.21,393096335,9.78E+12,eng,690,34,5,4/1/1964,Norton and Co.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506809655l/7150._SY475_.jpg
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett/Theodore Sasson,3.87,761929940,9.78E+12,eng,272,37,2,10/16/2003,Sage Publications  Inc,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389460253l/7154.jpg
7160,The Beginning and the End,Naguib Mahfouz,4.08,385264585,9.78E+12,eng,412,363,41,9/20/1989,Anchor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388453445l/7160.jpg
7182,The Black Tulip,Alexandre Dumas/Robin Buss,3.8,140448926,9.78E+12,eng,246,10208,598,4/24/2003,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405230401l/7182.jpg
7186,La Dame aux Camélias,Alexandre Dumas fils/David Coward,3.99,192836382,9.78E+12,eng,256,15211,411,3/30/2000,Oxford University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165607713l/7186.jpg
7188,The Women's War,Alexandre Dumas/Robin Buss,3.93,140449779,9.78E+12,eng,546,292,23,4/27/2006,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311645782l/7188.jpg
7197,The Knight of Maison-Rouge,Alexandre Dumas/Julie Rose/Lorenzo Carcaterra,3.89,812969634,9.78E+12,eng,448,1172,70,9/14/2004,Modern Library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386919433l/7197.jpg
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,60586370,9.78E+12,en-US,848,11330,1011,8/31/2004,Harper Perennial,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433037834l/7199._SY475_.jpg
7201,As the Crow Flies,Jeffrey Archer,4.1,312997116,9.78E+12,eng,800,16264,621,5/16/2004,St. Martin's Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388202784l/7201.jpg
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,767902807,9.78E+12,en-US,291,1036,171,8/10/1998,Broadway Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329169355l/7208.jpg
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.9,785263705,9.78E+12,eng,243,96614,3718,7/15/2003,Thomas Nelson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531261584l/7214._SY475_.jpg
7220,The Secret Life of Bees,Sue Monk Kidd,4.05,143036408,9.78E+12,eng,302,1284,169,10/4/2005,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389463475l/7220.jpg
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,232521026,9.78E+12,eng,100,8024,317,11/1/1994,Darton  Longman & Todd,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431677636l/7230._SY475_.jpg
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen/Michael    Ford,4.2,1594710872,9.78E+12,eng,219,122,11,4/1/2006,Ave Maria Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388274559l/7231.jpg
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,4.07,727891626,9.78E+12,en-GB,252,102,10,2/1/2007,Severn House Publishers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165609782l/7240._SY475_.jpg
7244,The Poisonwood Bible,Barbara Kingsolver,4.06,60786507,9.78E+12,eng,546,613758,19846,7/5/2005,Harper Perennial Modern Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644073807l/7244.jpg
7246,The Poisonwood Bible,Barbara Kingsolver,4.06,057120175X,9.78E+12,eng,616,1390,187,1/10/2000,Faber and Faber,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398060423l/7246.jpg
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,3.76,60539097,9.78E+12,eng,592,10537,806,8/17/2004,It Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924879l/7252.jpg
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,312319738,9.78E+12,eng,448,1171,135,10/8/2003,St. Martin's Griffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388715729l/7260.jpg
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,345478258,9.78E+12,eng,251,4698,202,12/26/2006,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388969255l/7263.jpg
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,9.78E+12,eng,603,4180,104,5/1/2006,Multnomah Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330241211l/7264.jpg
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards/Troy Howell,3.76,1585361615,9.78E+12,eng,40,20,5,9/30/2005,Sleeping Bear Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385245684l/7266.jpg
7268,Dominion,Masamune Shirow,3.75,1569714886,9.78E+12,eng,225,298,8,5/2/2000,Dark Horse Manga,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290509897l/7268.jpg
7269,Essentials of Conservation Biology,Richard B. Primack,3.92,087893720X,9.78E+12,eng,585,37,1,6/21/2007,Sinauer Associates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389062318l/7269.jpg
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse/Larry B. Crowder/Michael E. Soulé,4.59,1559636629,9.78E+12,eng,496,16,2,5/9/2005,Island Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922846l/7271.jpg
